  ,Itt,par,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18,par19,par20,par21,par22,par23,par24,par25,par26,par27,par28,par29,par30,par31,par32,par33,par34,par35,par36,par37,par38
870,63500,38,2.07E-03,7.615,9.222,9.362,4.774,2.879,11.82,11.58,6.223,3.461,11.86,6.073,3.689,3.297,1.812,1.24,276.1,435.8,377.8,288.4,131,56.68,688.6,596.1,455.9,206.5,89.77,516.8,394.5,179.2,77.52,301.9,136.7,59.51,62.25,26.89,11.81,0.2353
871,63550,38,4.91E-03,10.41,12.32,12.88,6.373,3.739,15.24,15.52,7.995,4.331,16.31,8.118,4.73,4.219,2.247,1.498,188.6,300.7,258.2,199.5,89.41,39.8,480.8,411.5,319.3,142.3,64.01,353.4,273,122.4,54.45,212.1,94.43,42.62,42.49,18.85,8.675,0.2338
872,63600,38,5.13E-03,8.505,9.807,10.42,5.024,3.346,11.8,12.19,6.124,3.873,13.12,6.321,4.223,3.197,2.004,1.427,232.6,364,318.6,240.2,110.9,46.04,571.1,498.5,377.1,173.4,72.57,436.3,328.9,151.9,63.03,249.1,114.4,48.02,52.98,21.94,9.375,0.2332
873,63650,38,6.73E-03,7.093,8.776,8.727,4.563,2.626,11.27,10.97,5.922,3.256,11.17,5.79,3.428,3.133,1.724,1.149,156.4,243.5,213.8,160.6,74.32,30.19,381,332.9,251.6,115.5,47.7,292.3,219.6,101.6,41.28,166.3,76.2,31.62,35.46,14.34,6.159,0.2338
874,63700,38,3.76E-03,5.246,6.06,6.206,3.064,2.112,7.977,7.448,4.183,2.363,7.874,3.882,2.756,2.226,1.227,1.07,203.1,315.5,277.3,208.7,96.99,39.58,491.2,430.8,325.1,150.5,61.87,378.7,285,132.4,54.03,215.3,99.62,41.04,46.42,18.92,7.904,0.2331
875,63750,38,2.15E-03,9.535,10.66,11.25,5.358,3.464,12.62,12.92,6.476,3.943,13.94,6.644,4.396,3.361,2.04,1.449,146.9,233,200.7,154.9,69.83,30.48,370.9,318.3,246.8,110.6,48.84,274.1,211.6,95.44,41.65,164.4,73.58,32.59,33.35,14.53,6.569,0.2337
876,63800,38,3.83E-03,6.58,7.417,7.972,3.766,2.618,8.799,9.146,4.539,2.968,10.13,4.739,3.413,2.364,1.548,1.197,164.8,254.3,226.1,167.2,79.52,31.25,394.6,348.9,259.7,122.4,49.03,310.3,229.3,109.1,42.86,171,80.41,32.38,38.51,15.01,6.264,0.2361
877,63850,38,2.26E-03,5.651,6.661,6.516,3.356,2.065,8.377,7.945,4.321,2.489,8.026,4.116,2.607,2.257,1.297,0.8817,169.3,269.1,231.7,179.5,82.07,36.21,429.7,368.3,287.1,130.4,58.4,317.2,245.7,112.4,49.58,192,87,39.16,39.94,17.58,8.141,0.2358
878,63900,38,4.05E-03,8.656,10.04,10.72,5.165,3.512,12.28,12.66,6.421,4.043,13.74,6.613,4.543,3.382,2.109,1.557,212.8,336.6,290.6,223.9,101.5,44.2,533.9,459.9,355.2,160.6,70.4,397.1,305.8,138.8,60.42,236.4,106.8,46.89,48.59,21.1,9.384,0.2339
879,63950,38,3.22E-03,4.735,5.209,5.854,2.654,1.886,6.418,6.496,3.35,1.944,7.659,3.385,2.555,1.768,1.013,0.9521,186.1,290.9,253.3,193,87.72,36.97,455.9,396,302.6,137,58.21,344.9,262.7,119.5,50.33,200.9,90.89,38.69,41.49,17.42,7.527,0.2353
880,64000,38,1.41E-03,5.019,5.367,6.002,2.684,1.954,6.201,6.43,3.154,2.004,7.495,3.269,2.517,1.619,1.021,0.9148,175.7,274.8,239.4,181.7,82.37,34.17,430.3,374.4,284.6,128.6,53.65,326.3,247.6,112.3,46.56,188.3,85.07,35.51,38.74,15.99,6.743,0.2351
881,64050,38,2.15E-03,7.181,7.819,8.422,3.897,2.706,9.094,9.31,4.623,2.874,10.52,4.762,3.497,2.379,1.476,1.261,198.5,310.4,270.3,205.2,92.75,38.65,485.8,422.6,321.3,144.8,60.64,368.1,279.4,126.3,52.62,212.5,95.79,40.13,43.45,18.04,7.618,0.232
882,64100,38,3.80E-03,9.485,10.91,11.24,5.528,3.277,13.22,13.08,6.8,3.602,13.7,6.711,4.07,3.521,1.836,1.352,172.7,269.8,235,178.2,80.15,33.39,422.1,367,278.9,125.1,52.44,319.8,242.4,109.1,45.43,184.3,82.63,34.7,37.27,15.49,6.585,0.2362
883,64150,38,1.26E-03,8.342,9.478,9.484,4.726,2.638,11.36,10.88,5.747,2.857,11.09,5.487,3.15,2.929,1.432,0.9874,129.9,204.7,176.9,135.5,60.27,25.73,323.3,278.7,214.1,94.93,40.89,240.8,184.4,82.05,35.03,141.9,62.88,27.16,28.06,11.97,5.283,0.2368
884,64200,38,3.23E-03,9.548,10.41,11.04,5.167,3.365,12.26,12.24,6.229,3.523,13.13,6.157,4.084,3.192,1.762,1.387,160.7,253.4,219,167.9,74.97,32.21,400.2,345.3,265.2,118.2,51.07,298.3,228.7,102.1,43.88,175.8,78.31,33.89,35.03,15.03,6.596,0.2325
885,64250,38,2.38E-03,12.49,14.6,14.8,7.42,4.38,17.85,17.41,9.171,4.942,17.92,8.922,5.411,4.735,2.527,1.777,146,232.6,198.4,155.4,68.46,30.89,371.1,316.2,248,109.1,49.44,269.7,211.2,93.04,41.98,165.8,72.91,33.09,32.17,14.5,6.665,0.2336
886,64300,38,5.57E-03,7.588,9.027,9.476,4.684,2.898,11.49,11.35,6.044,3.228,12.21,5.954,3.837,3.199,1.688,1.349,145.4,230.9,198.3,153.3,68.15,30.23,367.4,315,244,108.3,48.28,270.5,209,92.95,41.22,162.2,71.94,32.15,32.02,14.21,6.438,0.2361
887,64350,38,3.54E-03,6.992,8.322,9.106,4.38,2.891,10.92,10.94,5.852,3.175,12.24,5.83,3.975,3.157,1.681,1.438,128.1,203,175,134.4,60.24,26.17,322.2,277.3,213.6,95.45,41.72,239.1,183.6,82.29,35.72,141.7,63.26,27.74,28.38,12.32,5.489,0.2356
888,64400,38,5.25E-03,9.084,10.83,11.83,5.703,3.648,13.65,14.3,7.289,4.205,15.74,7.599,4.89,3.911,2.223,1.637,119.3,189.2,162.2,125.8,55.43,24.6,300.8,257.2,200.3,87.92,39.46,220.5,170.9,75.35,33.41,133.5,58.5,26.39,25.79,11.46,5.335,0.2346
889,64450,38,2.55E-03,6.116,7.342,8.002,3.87,2.691,9.686,9.705,5.198,3.037,10.74,5.168,3.633,2.805,1.602,1.319,123.9,199,168.5,133.2,57.98,26.99,320,270.5,214.2,93.11,43.58,229,181,78.81,36.68,143.5,62.34,29.24,27.17,12.66,6.039,0.2341
890,64500,38,3.40E-03,6.733,8.25,9.032,4.409,2.772,10.72,11.15,5.791,3.296,12.44,6.016,3.918,3.141,1.785,1.324,171.9,277.6,232.8,186.8,79.93,38.19,449.1,376.1,302.1,129.1,61.98,315.3,253,108.3,51.79,203.3,86.9,41.71,37.24,17.79,8.63,0.2337
891,64550,38,2.03E-03,5.455,6.183,6.897,3.191,2.272,7.554,7.902,3.967,2.432,9.064,4.141,3.112,2.1,1.278,1.203,160,258.1,217.4,172.6,74.12,34.98,417,350.8,278.9,119.6,56.71,295.3,234.6,100.7,47.58,186.6,80.05,37.98,34.43,16.29,7.838,0.2358
892,64600,38,6.72E-03,8.38,9.773,10.97,5.131,3.714,12.03,12.96,6.402,4.199,14.64,6.864,5.002,3.423,2.213,1.823,217.7,348,295.3,232.6,100.9,46.97,556.9,472.1,372.2,161.3,75.3,400.5,315.6,136.9,63.76,248.8,107.9,50.36,46.85,21.83,10.28,0.2364
893,64650,38,4.84E-03,5.338,5.624,6.774,2.867,2.316,6.558,7.305,3.438,2.286,8.927,3.795,3.1,1.823,1.174,1.199,127.1,204.2,172.6,136.3,58.61,27.58,328.8,277.4,219.4,94.24,44.6,234.4,185.2,79.63,37.52,146.5,62.93,29.78,27.12,12.76,6.137,0.2377
894,64700,38,4.21E-03,8.059,9.259,10.51,4.848,3.34,11.14,12.34,5.924,3.829,14.07,6.546,4.512,3.171,2.029,1.516,203.9,325.4,276.5,218.1,95.5,43.35,519.9,441.4,348.4,152.4,69.47,375.1,295.8,129.5,58.83,233.6,102.2,46.61,44.82,20.35,9.388,0.234
895,64750,38,3.07E-03,9.63,11.6,12.53,6.113,3.93,14.66,15.42,7.841,4.684,16.75,8.228,5.298,4.22,2.493,1.773,171.2,268.1,232.3,178.3,79.89,34.62,420.8,363.9,279.8,125.1,54.63,315.2,241.9,108.4,47.02,186.2,83.17,36.36,37.33,16.15,7.214,0.2358
896,64800,38,1.54E-03,7.476,8.57,9.354,4.424,2.788,10.38,10.88,5.44,3.076,12.01,5.68,3.642,2.869,1.599,1.226,190.6,300.8,259.3,200.6,90.17,39.79,475.5,409.3,317.2,142.3,63.13,352.8,272.9,122.7,54.16,211.6,94.87,42.14,42.71,18.83,8.468,0.2323
897,64850,38,3.48E-03,7.114,8.48,8.873,4.399,2.727,10.59,10.72,5.565,3.184,11.32,5.618,3.514,2.939,1.662,1.174,204.7,322.3,277.9,214.9,96.09,41.85,508.5,437.7,339.1,151.3,66.32,377.4,291.8,130.5,56.87,226.2,100.9,44.27,45.16,19.67,8.762,0.2357
898,64900,38,6.92E-03,5.572,7.036,7.221,3.726,2.348,9.491,9.271,5.106,2.796,9.638,4.969,3.155,2.763,1.483,1.168,195.8,304.1,266.1,201,91,37.58,473.3,413.3,312.9,141.4,58.77,361.5,273.2,123.6,51.09,207,93.46,38.92,42.33,17.5,7.427,0.2374
899,64950,38,2.02E-03,6.554,8.732,8.254,4.625,2.462,12.09,11.18,6.476,3.203,10.74,5.993,3.262,3.485,1.715,1.092,188.3,295,255.8,195.4,87.08,37.63,463.2,400.8,306.8,136.4,59.38,347.4,265.4,118.3,51.14,203.4,90.39,39.41,40.33,17.44,7.739,0.2363
900,65000,38,1.94E-03,4.449,5.188,5.613,2.691,1.767,6.792,6.67,3.616,1.846,7.429,3.528,2.415,1.944,0.9649,0.9676,207.9,324.1,282.5,214.3,96.44,40.55,506.6,440.7,335.1,150.4,63.71,383.9,291.4,131.1,55.17,221.7,99.49,42.18,44.81,18.85,8.119,0.236
901,65050,38,1.78E-03,8.002,9.28,10.18,4.823,3.213,11.32,11.99,5.97,3.66,13.29,6.308,4.235,3.167,1.918,1.462,253.1,392.1,344.2,259.6,119.2,48.8,608.4,533.5,402.8,184.8,75.99,468.2,353.1,162.1,66.44,266.7,122.3,50.34,56.18,23.03,9.589,0.2355
902,65100,38,1.24E-03,11.69,14.18,15.16,7.476,4.615,17.67,18.53,9.388,5.504,19.96,9.838,6.123,5.003,2.915,1.997,150.7,234.7,204.8,156.2,71.44,29.78,366.3,319,243.9,111.3,46.78,278.3,212.2,97.06,40.51,162.4,74.09,31.2,33.9,14.17,6.105,0.2365
903,65150,38,2.18E-03,7.203,8.41,9.187,4.383,2.813,10.46,11.07,5.57,3.191,12.24,5.885,3.788,2.995,1.684,1.334,139.3,218.3,189.1,146,66.29,28.53,342.9,296.3,229.4,103.8,45.13,256.6,198.1,89.97,38.77,153.5,69.5,30.26,31.63,13.65,6.096,0.2328
904,65200,38,3.01E-03,11.2,14.15,13.99,7.423,3.923,18.57,17.92,9.848,4.872,17.96,9.506,5.141,5.248,2.587,1.589,155.3,241.2,210.4,161.3,74.15,31.47,375.7,326.9,251.5,115.2,49.43,285.2,218.7,100.5,42.71,168.4,77.1,33.15,35.46,15.08,6.684,0.236
905,65250,38,1.88E-03,9.315,11.1,11.69,5.775,3.375,14.08,14.14,7.444,3.836,15.15,7.461,4.439,3.963,2.011,1.439,180.5,283,245.3,189.3,86.41,36.84,444.7,384.8,297.4,135.5,58.18,333.5,257.3,117.5,50.16,199,90.63,38.94,41.43,17.69,7.734,0.2349
906,65300,38,1.77E-03,10.29,11.69,12.67,5.988,3.747,13.92,14.65,7.242,4.157,16.28,7.647,4.922,3.802,2.169,1.627,232.6,368.5,316.6,246.7,111.2,49.22,584.7,501.6,391.5,176.2,78.48,430.9,335.8,151.4,67.08,262.1,118,52.58,53.25,23.62,10.72,0.2334
907,65350,38,1.90E-03,6.064,6.406,7.259,3.194,2.423,7.456,7.579,3.783,2.255,9.294,3.868,3.278,1.942,1.149,1.336,99.34,156.7,134.9,105.3,47.83,21.45,248.1,212.9,166.7,75.42,34.18,183.2,143.1,64.99,29.2,112,50.69,22.99,23.12,10.36,4.798,0.2343
908,65400,38,3.34E-03,7.524,8.048,9.44,4.096,3.206,9.512,10.3,4.972,3.206,12.14,5.314,4.138,2.622,1.625,1.563,102.6,162.2,139.7,108.9,49.77,22.82,257.2,220.9,172.7,78.66,36.42,190.2,148.3,67.8,31.14,115.9,52.81,24.46,24.21,11.09,5.25,0.2354
909,65450,38,3.78E-03,3.366,3.322,4.11,1.642,1.473,3.955,4.315,2.081,1.311,5.466,2.237,1.998,1.124,0.6611,0.8877,126.1,199.1,171.7,134,61.81,27.58,315.3,271.3,212.1,97.49,43.82,234,182.6,84.21,37.6,142.8,65.63,29.5,30.42,13.51,6.161,0.2368
910,65500,38,6.60E-03,4.882,5.296,6.042,2.691,1.963,6.173,6.773,3.217,2.136,7.796,3.516,2.587,1.696,1.111,0.9276,129.6,203.2,176,136.5,62.83,27.36,319.6,276.2,214.7,98.46,43.31,239.1,185.5,85.37,37.23,144.3,66.17,29.12,30.54,13.27,5.997,0.2367
911,65550,38,4.73E-03,5.051,5.456,6.426,2.802,2.025,6.369,6.974,3.324,2.062,8.542,3.644,2.8,1.75,1.082,1.01,120.1,188.8,163.5,126.5,58.25,25.29,297.4,257.1,199.3,91.49,40,222.6,172.3,79.31,34.47,133.6,61.34,26.81,28.32,12.26,5.45,0.236
912,65600,38,3.32E-03,4.562,4.956,6.37,2.645,2.025,5.835,7.115,3.182,2.193,9.345,3.886,3.046,1.754,1.205,1.052,100.1,156.3,135.7,105,48.29,20.69,245,212.1,164.6,75.31,32.58,184.1,142.5,65.49,28.1,110.6,50.6,21.89,23.37,9.972,4.383,0.2354
913,65650,38,1.54E-03,2.452,2.645,3.41,1.406,1.162,3.405,3.84,1.882,1.158,5.096,2.112,1.774,1.057,0.6327,0.7013,110.2,172.6,149.7,116.1,53.8,23.32,271.1,234.6,182.4,84.21,36.82,203.4,157.8,73.12,31.74,122.7,56.7,24.79,26.37,11.41,5.086,0.2356
914,65700,38,3.40E-03,4.022,4.686,5.636,2.529,1.714,6.097,6.753,3.369,1.884,8.26,3.717,2.573,1.879,1.035,0.905,104.3,163.8,141.1,110.4,49.95,21.97,258.3,221.8,174,78.4,34.88,191,149.4,67.61,29.8,117.2,52.85,23.51,24.03,10.54,4.804,0.2349
915,65750,38,3.05E-03,5.239,6.081,6.698,3.174,1.883,7.857,7.965,4.206,2.032,8.912,4.232,2.55,2.273,1.069,0.825,121.9,192.8,164.6,130.2,57.97,25.99,305.7,260.5,206.5,91.69,41.49,222.4,175.9,78.34,35.17,139.5,61.96,28.07,27.68,12.42,5.75,0.2361
916,65800,38,1.73E-03,3.609,3.59,4.399,1.781,1.422,4.073,4.454,2.093,1.301,5.785,2.289,1.932,1.096,0.6647,0.7153,121.4,192.3,164.7,129.7,58.66,26.62,305.3,260.9,206,92.86,42.48,223.5,176,79.64,36.16,139.1,62.72,28.74,28.58,12.97,6.074,0.2352
917,65850,38,5.65E-03,4.431,4.54,5.119,2.218,1.669,5.121,5.19,2.551,1.57,6.183,2.573,2.088,1.282,0.7759,0.7603,113.1,179.5,153.5,120.4,53.74,24.3,285.5,243.6,191.6,85.13,38.9,208.4,163.5,73.02,33.02,128.7,57.18,26.16,25.77,11.58,5.43,0.2345
918,65900,38,1.66E-03,7.109,7.607,8.571,3.817,2.726,8.477,9.146,4.287,2.807,10.57,4.627,3.412,2.178,1.417,1.148,147.9,234.9,201,158.2,71.38,33.08,374,319.1,251.9,113.3,53.06,273.1,214.9,97.04,44.98,169.8,76.28,35.82,34.59,15.99,7.713,0.2349
919,65950,38,3.68E-03,6.488,6.619,8.152,3.342,2.688,7.194,8.4,3.695,2.635,10.75,4.336,3.596,1.92,1.355,1.264,102.3,161.7,139,108.3,48.8,22.22,256.3,219.7,171.8,76.99,35.49,188.9,147.2,66.36,30.22,115.2,51.62,23.84,23.49,10.62,5.046,0.2349
920,66000,38,2.72E-03,9.57,11.75,11.83,6.125,3.072,15.21,14.69,8.025,3.605,15.07,7.746,3.984,4.259,1.894,1.151,123.4,193.1,167.1,129.5,58.65,25.99,303,261.6,203.2,91.85,40.98,226.3,175.4,79.48,35.25,136.3,61.65,27.54,28.05,12.45,5.678,0.234
921,66050,38,2.94E-03,3.813,4.67,4.483,2.393,1.142,6.411,5.614,3.376,1.261,5.585,2.941,1.488,1.797,0.6561,0.4739,115.1,179.1,155.4,119.7,53.68,23.11,279.6,242,186.9,83.52,36.32,210,161.7,72.57,31.25,124.9,55.81,24.32,25.18,10.81,4.835,0.2349
922,66100,38,3.67E-03,3.782,3.929,4.161,1.896,1.163,4.659,4.262,2.314,1.003,4.94,2.108,1.495,1.165,0.4928,0.5406,121.7,190.8,165.1,127.4,57.36,25.07,299.9,258.9,200.2,89.84,39.61,224,172.8,77.87,34.04,133.7,60,26.48,27.22,11.85,5.34,0.2376
923,66150,38,1.09E-02,4.994,5.134,5.559,2.481,1.567,5.997,5.572,2.969,1.324,6.456,2.719,1.929,1.482,0.6331,0.6784,149.2,236.8,202.6,159,71.09,32.44,377.5,321.7,253.5,112.7,52.14,275.2,215.9,96.57,44.08,170.3,75.65,35.09,33.99,15.43,7.364,0.2348
924,66200,38,1.35E-03,8.776,9.563,10.6,4.829,3.087,11.11,11.67,5.705,3.197,13.29,5.985,3.928,2.955,1.629,1.249,139.4,218.6,188.8,146.8,66.72,29.37,343.4,296.1,230.8,104.5,46.34,255.9,198.9,90.44,39.79,155.1,70.2,31.19,32.06,14.04,6.346,0.2354
925,66250,38,4.23E-03,12.66,14.43,15.97,7.464,4.796,17,18.28,8.853,5.371,20.67,9.545,6.346,4.633,2.816,2.05,197.6,308.5,268.4,206.7,95.45,40.99,482.7,419,323.6,148.9,64.43,364.6,280.8,129.7,55.67,217,99.77,43.27,46.27,19.79,8.738,0.2341
926,66300,38,2.49E-03,7.205,8.059,8.47,4.05,2.453,9.735,9.557,4.985,2.641,10.28,4.865,3.061,2.572,1.344,0.9925,173.8,269.7,235.8,180.3,83.28,34.39,419.6,365.8,280.7,129.1,53.91,320,244.5,113,46.64,187.9,86.27,36.17,40.01,16.48,7.133,0.2363
927,66350,38,6.11E-03,10.72,12.22,12.9,6.22,3.622,14.56,14.93,7.512,4.044,15.87,7.683,4.475,3.901,2.069,1.33,202.8,319.7,275.2,214.7,97.24,42.58,505.4,433.8,339.8,153.2,67.71,373.6,291.3,132,57.76,228.5,102.9,45.66,46.77,20.44,9.27,0.2358
928,66400,38,4.64E-03,7.269,8.787,8.535,4.497,1.971,11.15,10.52,5.793,2.305,10.43,5.472,2.465,3.034,1.196,0.6651,149.9,234.7,204.1,156.9,72.5,31.37,368.8,319.6,246.8,113.3,49.59,278,213.6,98.77,42.69,165.2,75.78,33.3,35.22,15.18,6.834,0.2358
929,66450,38,1.89E-03,14.49,18.09,17.32,9.358,4.239,22.95,21.71,11.92,5.217,21.03,11.29,5.219,6.206,2.716,1.379,156.7,247.1,213.2,165.3,74.97,33.49,390.3,336,261.3,118,53.1,290,224.7,102,45.52,175,78.99,35.63,35.98,16.02,7.333,0.237
930,66500,38,2.78E-03,8.972,11.05,10.54,5.668,2.576,14.31,13.11,7.439,3.023,12.58,6.775,3.077,3.883,1.544,0.8313,162.4,255.8,220.7,171,77.13,34.64,404,347.5,270.1,121.2,54.84,299.8,232.2,104.8,47.05,180.7,81.07,36.72,36.76,16.43,7.506,0.2358
931,66550,38,3.33E-03,11.93,15.11,14.3,7.847,3.449,19.8,18.26,10.36,4.299,17.31,9.524,4.181,5.439,2.232,1.066,81.48,130,110.7,87.37,38.93,18.39,208.5,176.7,140.2,61.91,29.65,150.5,118.7,52.9,24.99,94.41,41.68,20,18.76,8.79,4.282,0.233
932,66600,38,1.18E-03,20.62,25.85,24.59,13.36,6.15,33.02,31.16,17.19,7.723,29.77,16.22,7.471,8.975,4.017,1.93,109.3,173.7,148.6,116.6,52.3,24.56,276.9,236.2,185.9,83.01,39.32,202,158.5,71.1,33.4,124.9,55.76,26.45,25.13,11.76,5.638,0.236
933,66650,38,3.49E-03,14.41,18.75,17.47,9.81,4.269,25.07,22.9,13.2,5.458,21.47,12.05,5.281,6.972,2.863,1.366,113.6,182.9,154.2,123.1,53.73,26.1,295.6,248.2,199.1,86.15,42.32,209.3,167.1,72.94,35.42,134.1,58.03,28.53,25.59,12.29,6.107,0.235
934,66700,38,3.54E-03,12.66,15.61,15.59,8.131,4.004,19.69,19.34,10.32,4.88,19.52,10.14,5.058,5.425,2.558,1.368,108.5,175.6,148,118.2,52.21,25,285.1,239.4,191.9,84.16,40.62,201.8,161.2,71.25,34.08,129.3,56.69,27.37,25.35,12,5.819,0.2362
935,66750,38,8.16E-03,5.238,6.156,6.364,3.163,1.758,7.876,7.596,4.131,1.92,7.949,3.95,2.221,2.182,0.9852,0.7061,92.06,148.9,125.5,99.63,43.31,20.34,241.5,202.9,161.7,69.86,33.09,171,135.8,59.08,27.74,108.3,46.75,22.17,20.51,9.564,4.577,0.2343
936,66800,38,4.68E-03,7.909,9.426,9.698,4.875,2.531,12.03,11.66,6.315,2.859,12.1,6.073,3.193,3.33,1.478,0.9112,141.3,226.3,192.3,151.4,66.65,30.6,363.6,308,243.3,106.5,49.24,261.8,206.1,90.79,41.65,162.9,71.22,32.97,31.65,14.41,6.716,0.2338
937,66850,38,3.29E-03,5.392,6.53,6.56,3.379,1.665,8.751,7.942,4.608,1.789,8.276,4.158,2.17,2.441,0.928,0.6505,130.2,205.5,177.8,137,62.54,27.76,325.1,280.4,216.8,98.52,44.07,242.7,186.9,85.39,37.87,144.6,65.65,29.43,30.12,13.3,6.046,0.2339
938,66900,38,2.29E-03,8.416,9.944,10.11,5.098,2.672,12.52,12.04,6.514,2.989,12.48,6.237,3.363,3.408,1.541,0.9777,137.9,217.7,188,144.8,65.38,28.42,344.9,296.9,229.5,103.1,45.3,256.4,197.4,89.17,38.72,152.9,68.57,30.24,31.08,13.45,6.088,0.2387
939,66950,38,2.42E-03,5.441,6.13,6.409,3.091,1.762,7.342,7.301,3.764,1.896,7.843,3.739,2.212,1.945,0.9685,0.6744,133,209.3,181,139.8,63.48,27.12,330.9,284.7,221.2,99.65,43.21,246.2,190.1,86.36,36.86,147.9,66.56,28.98,30.37,12.88,5.79,0.2323
940,67000,38,3.67E-03,5.552,6.434,6.626,3.278,1.821,8.055,7.711,4.171,1.938,8.202,3.98,2.323,2.175,0.9937,0.7347,110.5,176,150.8,117,51.84,23.22,281.2,240.1,186.9,82.48,37.28,205.7,159.5,70.73,31.65,124.3,54.82,24.85,24.39,10.89,5.065,0.2347
941,67050,38,5.52E-03,6.487,8.006,7.538,4.096,1.874,10.62,9.237,5.5,2.063,9.169,4.787,2.408,2.864,1.068,0.7343,113,177.1,153.6,117.9,53.36,22.89,278.7,240.9,185.5,83.65,36.2,208.9,160.4,72.55,31.13,123.6,55.72,24.16,25.28,10.83,4.802,0.2367
942,67100,38,1.49E-03,5.561,6.614,6.585,3.378,1.761,8.271,7.876,4.273,2.015,8.096,4.076,2.239,2.221,1.046,0.6661,126.8,202.7,172.2,136,59.75,27.75,325.2,275.3,218.3,95.52,44.86,233.8,184.7,81.14,37.73,146.6,64.13,30.19,28.27,13.15,6.346,0.2357
943,67150,38,3.73E-03,8.438,10.62,10.15,5.51,2.544,13.98,12.73,7.307,3.019,12.57,6.659,3.274,3.833,1.585,0.9384,180.5,283.4,244.9,189.3,85.26,37.27,446.8,384.8,298.6,133.9,59.24,332.5,256.9,115.8,50.63,199.6,89.44,39.69,40.43,17.65,8.038,0.2356
944,67200,38,2.36E-03,4.877,5.773,5.651,2.926,1.48,7.654,6.72,3.971,1.56,6.916,3.469,1.91,2.079,0.8018,0.6103,185.8,288,252.8,191.5,88.74,37.12,447.9,391.7,298,137.5,58.18,343.8,260.4,120.7,50.5,198.4,91.42,38.82,42.49,17.74,7.728,0.237
945,67250,38,2.50E-03,8.571,10.12,10.19,5.169,2.646,12.61,12.12,6.529,2.992,12.38,6.244,3.264,3.396,1.535,0.9177,127,198.1,172.6,131.9,60.36,25.53,311.2,269.4,207.5,94.06,40.69,234.8,179.3,82.13,34.72,138.4,62.63,27.26,28.84,12.12,5.525,0.2344
946,67300,38,1.20E-03,6.281,7.698,7.741,4.011,1.9,10.53,9.697,5.625,2.114,9.854,5.124,2.445,3.027,1.099,0.6952,166.1,264.6,226.3,177.3,79.68,36.4,423.4,360.5,284.2,126.9,58.83,308.4,241.5,108.6,49.57,190.9,85.09,39.64,38.32,17.48,8.376,0.2361
947,67350,38,6.87E-04,11.63,14.27,14.37,7.436,3.616,18.19,17.72,9.561,4.277,18.01,9.291,4.57,5.042,2.232,1.229,129.8,209.5,176.4,141.5,62.27,29.5,339.4,284.6,229.5,100.4,48.13,239.7,192.3,84.62,40.09,155.3,67.86,32.62,29.94,14.14,6.93,0.2336
948,67400,38,3.27E-03,10.74,12.96,13.68,6.802,3.651,16.31,16.58,8.635,4.239,17.63,8.741,4.737,4.583,2.224,1.341,157.2,252.8,213.8,169.7,74.41,34.67,408.4,343.7,274.6,119.6,56.56,290.7,230.7,101.2,47.14,184.8,80.39,38.18,35.35,16.46,8.035,0.2368
949,67450,38,1.17E-03,13.83,16.19,17.89,8.499,4.984,19.63,20.95,10.36,5.629,23.45,11.05,6.629,5.487,2.966,1.977,182.5,290,247.5,193.2,84.23,38.41,462.3,393.2,308.3,133.7,61.68,335.7,261.9,114.2,52.05,205.8,89.15,41.28,39,17.72,8.394,0.2349
950,67500,38,2.62E-03,14.92,17.95,17.94,9.241,4.494,22.27,21.59,11.53,5.178,21.82,11.15,5.551,5.988,2.667,1.524,221,354.9,299.8,237.8,102.7,46.89,571.7,481.4,383.2,164.7,75.87,406.6,322.4,139.3,63.58,257,110.3,50.93,47.88,21.73,10.17,0.2353
951,67550,38,4.47E-03,14.81,17.95,17.67,9.234,4.33,22.61,21.29,11.7,4.866,21.44,11,5.429,6.066,2.507,1.569,183.4,294.9,248.8,197.4,85.02,39.92,476.2,400.1,319.1,136.5,64.88,337.6,267.8,115.4,54.12,213.9,91.37,43.57,39.52,18.44,8.964,0.2371
952,67600,38,2.29E-02,11.87,14.4,14.52,7.463,3.752,17.98,17.63,9.371,4.378,18.1,9.196,4.788,4.899,2.284,1.372,284.2,450.7,386,300.9,133.3,59.45,716.2,612.2,478.2,211.2,94.75,524.3,408.6,181.1,80.72,319.4,141,63.32,62.65,27.8,12.62,0.2359
953,67650,38,1.47E-02,27.6,33.97,33.85,17.66,8.697,42.44,41.71,22.14,10.53,41.85,21.75,10.86,11.57,5.492,2.931,127.6,201.5,173,134.5,59.64,26.48,319,273,213.2,94.01,42.15,234.5,182.3,80.86,35.85,142.6,62.77,28.23,27.95,12.33,5.638,0.2357
954,67700,38,1.20E-02,18.39,22.16,22.51,11.47,6.076,27.3,27.2,14.2,7.165,27.83,14.13,7.588,7.399,3.717,2.169,142.6,225,193.3,150.3,66.71,29.34,355.9,304.8,237.9,105,46.67,262,203.6,90.41,39.73,159,70.13,31.24,31.28,13.66,6.192,0.2321
955,67750,38,2.72E-03,17,20.68,20.2,10.63,5.038,26.05,24.58,13.47,5.821,24.18,12.66,6.089,6.983,2.975,1.673,209.3,330.9,284.3,220.8,98.32,43.07,523.9,449.3,349.7,155.2,68.38,386.1,299.7,133.5,58.45,233.4,103.5,45.68,46.3,20.16,8.978,0.2347
