,Itt,par,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18,par19,par20,par21,par22,par23,par24,par25,par26,par27,par28,par29,par30,par31,par32,par33,par34,par35,par36,par37,par38
659,52950,38,0.1135,1219,1732,1464,812.6,307.3,2492,2096,1165,436.9,1814,1023,403.9,582.2,236.9,114.4,147.4,289.8,402.8,433.1,324.8,148.4,650.2,866.1,937.1,682.3,331,1170,1254,919.6,435.5,1429,1061,522.3,795.1,390.6,202.8,126
660,53000,38,4.59E-02,2767,3918,3326,1845,676.8,5581,4719,2616,946.3,4056,2268,855.1,1275,491.1,216.8,101.4,211.7,288.3,313.4,231.8,108.5,528.5,682,743.8,526.7,264.2,896,958.3,684.1,331.4,1175,864.9,459.5,647.5,346.8,203.2,125
661,53050,38,0.4042,3334,4801,4023,2228,795.2,6951,5792,3204,1127,4898,2727,991.3,1524,562.7,231.5,104.4,243.4,318.6,363.1,262.9,128.3,688.2,855.8,967.4,666.4,342.2,1080,1209,841.9,423.6,1472,1045,549.7,754.9,397.3,221.6,125.3
662,53100,38,0.1949,3939,5560,4745,2633,947,7911,6722,3731,1324,5770,3217,1167,1798,659.6,266.4,169,394.4,510.4,631.5,464,237.8,1015,1280,1561,1118,582.7,1627,1977,1424,735,2531,1847,982.7,1361,725.6,399.4,126.2
663,53150,38,0.276,5152,7179,5998,3274,1165,1.01E+04,8392,4584,1612,7036,3855,1380,2117,763.9,296.5,146.5,341,441,554.7,405.3,204.3,921.8,1143,1448,1023,540.6,1434,1804,1284,667.3,2358,1689,901.3,1223,650.5,360,124.9
664,53200,38,0.1616,4536,6217,5168,2787,928.8,8572,7114,3840,1263,5947,3224,1086,1753,597.4,225.1,126.7,262.7,353.3,420.7,324.8,146.6,612.6,796,948.1,702.8,328.4,1047,1228,919.2,419.6,1600,1214,601.7,938.5,467,252.5,126
665,53250,38,0.221,5439,7209,6116,3301,1190,9625,8163,4417,1580,6967,3785,1378,2063,758.3,297.1,81.44,205.1,258.2,329.6,242.9,126.9,591.5,721.5,901.1,636.2,348.4,888.3,1099,779.9,417.8,1500,1099,622.4,823.3,468.6,285.5,125.1
666,53300,38,2.30E-02,6328,8449,7042,3769,1313,1.14E+04,9449,5066,1752,7924,4267,1503,2306,820.2,309,164.8,399.2,505.1,665.9,502.4,256.6,1025,1281,1653,1222,630.2,1606,2073,1538,788.8,2772,2082,1087,1578,824.8,446.1,126.8
667,53350,38,6.45E-02,8775,1.16E+04,9793,5259,1855,1.55E+04,1.30E+04,7013,2468,1.11E+04,5969,2130,3235,1165,437,94.58,227.1,287.9,378.5,288.9,161.4,590.3,737.1,935,687.3,382.2,923.8,1172,866.6,479.8,1582,1196,684.5,924,534.2,322.8,125.9
668,53400,38,6.10E-03,5576,7591,6326,3409,1153,1.04E+04,8654,4672,1571,7267,3943,1350,2147,743,274.1,114.9,291.8,367.3,463.5,338.3,173.3,800.3,989.4,1243,874.1,457,1230,1535,1087,563.4,2019,1446,768.7,1057,559.8,309.6,124.1
669,53450,38,5.71E-02,5950,8028,6666,3565,1147,1.09E+04,9036,4836,1527,7548,4060,1319,2191,720.8,265.5,132.6,319,414.3,466.2,336.3,155.7,806.7,1034,1165,820.8,384.7,1331,1489,1054,489.2,1756,1254,608.4,908.6,443.1,230,124.8
