"","Age","leg0","leg1","leg2","leg3","leg4","leg5"
"1",450,0.707106781186547,-1.22474487139159,1.58113883008419,-1.87082869338697,2.12132034355964,-2.34520787991172
"2",480,0.707106781186547,-1.21150438629546,1.53013584196402,-1.75111161259024,1.89751998051972,-1.979087616652
"3",510,0.707106781186547,-1.19826390119934,1.4796872341495,-1.63463883306741,1.68459665072426,-1.64052016094599
"4",540,0.707106781186547,-1.18502341610321,1.42979300664063,-1.52137489797397,1.48227348792399,-1.32830598204988
"5",570,0.707106781186547,-1.17178293100709,1.38045315943742,-1.41128435046538,1.2902766683559,-1.04127516703848
"6",600,0.707106781186547,-1.15854244591096,1.33166769253986,-1.30433173369713,1.10833541074323,-0.778287093536462
"7",630,0.707106781186547,-1.14530196081484,1.28343660594796,-1.20048159082469,0.936181976295479,-0.538230102449662
"8",660,0.707106781186547,-1.13206147571871,1.23575989966171,-1.09969846500354,0.773551668708401,-0.320021170696373
"9",690,0.707106781186547,-1.11882099062259,1.18863757368111,-1.00194689938915,0.620182834164001,-0.122605583938625
"10",720,0.707106781186547,-1.10558050552646,1.14206962800617,-0.907191437136999,0.475816861330546,0.0550433906865307
"11",750,0.707106781186547,-1.09234002043034,1.09605606263689,-0.815396621402566,0.340198181362555,0.213924831835725
"12",780,0.707106781186547,-1.07909953533421,1.05059687757325,-0.726526995341325,0.213074267900808,0.355010491228002
"13",810,0.707106781186547,-1.06585905023809,1.00569207281527,-0.640547102108755,0.0941956370723314,0.479245120913518
"14",840,0.707106781186547,-1.05261856514196,0.961341648362948,-0.55742148486033,-0.0166841525095842,0.587546800542261
"15",870,0.707106781186547,-1.03937808004583,0.917545604216277,-0.477114686751528,-0.119808499745396,0.680807264632765
"16",900,0.707106781186547,-1.02613759494971,0.87430394037526,-0.399591250937825,-0.215417761049306,0.759892229840822
"17",930,0.707106781186547,-1.01289710985358,0.831616656839898,-0.324815720574697,-0.303749250349258,0.825641722228194
"18",960,0.707106781186547,-0.999656624757459,0.789483753610189,-0.25275263881762,-0.385037239086944,0.878870404531332
"19",990,0.707106781186547,-0.986416139661334,0.747905230686134,-0.183366548822072,-0.459512956217796,0.920367903430084
"20",1020,0.707106781186547,-0.973175654565208,0.706881088067734,-0.116621993743529,-0.527404588210993,0.950899136816415
"21",1050,0.707106781186547,-0.959935169469083,0.666411325754987,-0.0524835167374662,-0.588937279049458,0.971204641063113
"22",1080,0.707106781186547,-0.946694684372958,0.626495943747895,0.00908433904063831,-0.644333130229856,0.98200089829251
"23",1110,0.707106781186547,-0.933454199276833,0.587134942046456,0.0681170304353093,-0.693811200762601,0.983980663645191
"24",1140,0.707106781186547,-0.920213714180707,0.548328320650672,0.12465001429107,-0.737587507171846,0.977813292548708
"25",1170,0.707106781186547,-0.906973229084582,0.510076079560542,0.178718747452443,-0.775875023495492,0.964145067986298
"26",1200,0.707106781186547,-0.893732743988457,0.472378218776065,0.230358686763953,-0.808883681285183,0.943599527765593
"27",1230,0.707106781186547,-0.880492258892332,0.435234738297243,0.279605289070124,-0.836820369606307,0.916777791787334
"28",1260,0.707106781186547,-0.867251773796206,0.398645638124075,0.326494011215478,-0.859888935037996,0.884258889314083
"29",1290,0.707106781186547,-0.854011288700081,0.362610918256561,0.37106031004454,-0.878290181673128,0.846600086238943
"30",1320,0.707106781186547,-0.840770803603956,0.327130578694701,0.413339642401832,-0.892221871118323,0.804337212354266
"31",1350,0.707106781186547,-0.82753031850783,0.292204619438495,0.453367465131879,-0.901878722493948,0.757984988620368
"32",1380,0.707106781186547,-0.814289833411705,0.257833040487943,0.491179235079204,-0.907452412434111,0.708037354434244
"33",1410,0.707106781186547,-0.80104934831558,0.224015841843046,0.52681040908833,-0.909131575086668,0.654967794898277
"34",1440,0.707106781186547,-0.787808863219455,0.190753023503802,0.560296444003782,-0.907101802113215,0.599229668088963
"35",1470,0.707106781186547,-0.774568378123329,0.158044585470212,0.591672796670082,-0.901545642689097,0.541256532325612
"36",1500,0.707106781186547,-0.761327893027204,0.125890527742277,0.620974923931754,-0.892642603503398,0.481462473439068
"37",1530,0.707106781186547,-0.748087407931079,0.0942908503199951,0.648238282633322,-0.880569148758953,0.42024243204042
"38",1560,0.707106781186547,-0.734846922834953,0.0632455532033677,0.673498329619309,-0.865498700172335,0.357972530789723
"39",1590,0.707106781186547,-0.721606437738828,0.0327546363923942,0.69679052173424,-0.847601636973863,0.295010401664703
"40",1620,0.707106781186547,-0.708365952642703,0.00281809988707482,0.718150315822636,-0.827045295907603,0.231695513229472
"41",1650,0.707106781186547,-0.695125467546577,-0.0265640563125905,0.737613168729023,-0.803993971231363,0.168349497903246
"42",1680,0.707106781186547,-0.681884982450452,-0.0553918322066017,0.755214537297923,-0.778608914716695,0.105276479229056
"43",1710,0.707106781186547,-0.668644497354327,-0.0836652277949588,0.77098987837386,-0.751048335648896,0.0427633991424624
"44",1740,0.707106781186547,-0.655404012258202,-0.111384243077662,0.784974648801358,-0.721467400827007,-0.0189196547597314
"45",1770,0.707106781186547,-0.642163527162076,-0.138548878054711,0.79720430542494,-0.690018234563815,-0.0795191219507649
"46",1800,0.707106781186547,-0.628923042065951,-0.165159132726106,0.807714305089129,-0.656849918685849,-0.138797641705209
"47",1830,0.707106781186547,-0.615682556969826,-0.191215007091847,0.81654010463845,-0.622108492533382,-0.196533725830249
"48",1860,0.707106781186547,-0.6024420718737,-0.216716501151934,0.823717160917426,-0.585936952960433,-0.252521431396973
"49",1890,0.707106781186547,-0.589201586777575,-0.241663614906367,0.82928093077058,-0.548475254334765,-0.306570033471656
"50",1920,0.707106781186547,-0.57596110168145,-0.266056348355145,0.833266871042436,-0.509860308537886,-0.358503697847051
"51",1950,0.707106781186547,-0.562720616585325,-0.28989470149827,0.835710438577517,-0.470225984965046,-0.408161153773669
"52",1980,0.707106781186547,-0.549480131489199,-0.313178674335741,0.836647090220348,-0.429703110525239,-0.455395366691069
"53",2010,0.707106781186547,-0.536239646393074,-0.335908266867557,0.836112282815451,-0.388419469641208,-0.500073210959145
"54",2040,0.707106781186547,-0.522999161296949,-0.35808347909372,0.83414147320735,-0.346499804249436,-0.542075142589408
"55",2070,0.707106781186547,-0.509758676200823,-0.379704311014228,0.830770118240569,-0.30406581380015,-0.581294871976277
"56",2100,0.707106781186547,-0.496518191104698,-0.400770762629082,0.826033674759631,-0.261236155257324,-0.617639036628364
"57",2130,0.707106781186547,-0.483277706008573,-0.421282833938283,0.81996759960906,-0.218126443098675,-0.651026873899757
"58",2160,0.707106781186547,-0.470037220912448,-0.441240524941829,0.812607349633379,-0.174849249315664,-0.681389893721312
"59",2190,0.707106781186547,-0.456796735816322,-0.460643835639721,0.803988381677113,-0.131514103413497,-0.708671551331933
"60",2220,0.707106781186547,-0.443556250720197,-0.479492766031959,0.794146152584783,-0.0882274924111228,-0.732826920009865
"61",2250,0.707106781186547,-0.430315765624072,-0.497787316118543,0.783116119200915,-0.0450928608412365,-0.753822363803972
"62",2280,0.707106781186547,-0.417075280527946,-0.515527485899473,0.770933738370031,-0.00221061075027629,-0.771635210265033
"63",2310,0.707106781186547,-0.403834795431821,-0.532713275374749,0.757634466936655,0.0403218983015752,-0.78625342317702
"64",2340,0.707106781186547,-0.390594310335696,-0.549344684544371,0.743253761745311,0.0824103492403908,-0.797675275288387
"65",2370,0.707106781186547,-0.377353825239571,-0.565421713408339,0.727827079640522,0.123963467478499,-0.80590902104336
"66",2400,0.707106781186547,-0.364113340143445,-0.580944361966653,0.711389877466812,0.164893020914485,-0.810972569313218
"67",2430,0.707106781186547,-0.35087285504732,-0.595912630219312,0.693977612068704,0.205113819933188,-0.81289315612758
"68",2460,0.707106781186547,-0.337632369951195,-0.610326518166318,0.675625740290723,0.244543717405705,-0.811707017405694
"69",2490,0.707106781186547,-0.324391884855069,-0.624186025807669,0.65636971897739,0.283103608689386,-0.807459061687723
"70",2520,0.707106781186547,-0.311151399758944,-0.637491153143367,0.636245004973231,0.320717431627839,-0.800202542866029
"71",2550,0.707106781186547,-0.297910914662819,-0.65024190017341,0.615287055122767,0.357312166550927,-0.78999873291646
"72",2580,0.707106781186547,-0.284670429566694,-0.6624382668978,0.593531326270525,0.392817836274768,-0.776916594629636
"73",2610,0.707106781186547,-0.271429944470568,-0.674080253316535,0.571013275261025,0.427167506101738,-0.761032454342238
"74",2640,0.707106781186547,-0.258189459374443,-0.685167859429616,0.547768358938793,0.460297283820466,-0.74242967466829
"75",2670,0.707106781186547,-0.244948974278318,-0.695701085237043,0.523832034148352,0.492146319705837,-0.72119832723045
"76",2700,0.707106781186547,-0.231708489182192,-0.705679930738817,0.499239757734225,0.522656806518994,-0.697434865391292
"77",2730,0.707106781186547,-0.218468004086067,-0.715104395934936,0.474026986540935,0.551773979507333,-0.671241796984593
"78",2760,0.707106781186547,-0.205227518989942,-0.723974480825401,0.448229177413007,0.579446116404508,-0.642727357046623
"79",2790,0.707106781186547,-0.191987033893817,-0.732290185410212,0.421881787194964,0.605624537430427,-0.612005180547426
"80",2820,0.707106781186547,-0.178746548797691,-0.740051509689368,0.39502027273133,0.630263605291255,-0.579193975122111
"81",2850,0.707106781186547,-0.165506063701566,-0.747258453662871,0.367680090866628,0.653320725179411,-0.544417193802133
"82",2880,0.707106781186547,-0.152265578605441,-0.75391101733072,0.339896698445381,0.674756344773571,-0.507802707746587
"83",2910,0.707106781186547,-0.139025093509315,-0.760009200692915,0.311705552312113,0.694533954238667,-0.469482478973486
"84",2940,0.707106781186547,-0.12578460841319,-0.765553003749455,0.283142109311348,0.712620086225886,-0.42959223309105
"85",2970,0.707106781186547,-0.112544123317065,-0.770542426500342,0.254241826287609,0.728984315872671,-0.388271132028998
"86",3000,0.707106781186547,-0.0993036382209396,-0.774977468945574,0.225040160085421,0.74359926080272,-0.345661446769824
"87",3030,0.707106781186547,-0.0860631531248143,-0.778858131085153,0.195572567549305,0.756440581125988,-0.301908230080093
"88",3060,0.707106781186547,-0.072822668028689,-0.782184412919077,0.165874505523786,0.767486979438685,-0.25715898924172
"89",3090,0.707106781186547,-0.0595821829325637,-0.784956314447347,0.135981430853388,0.776720200823276,-0.211563358783261
"90",3120,0.707106781186547,-0.0463416978364384,-0.787173835669964,0.105928800382634,0.784125032848483,-0.165272773211196
"91",3150,0.707106781186547,-0.0331012127403131,-0.788836976586926,0.0757520709560474,0.789689305569284,-0.118440139741219
"92",3180,0.707106781186547,-0.0198607276441879,-0.789945737198234,0.0454866994181519,0.79340389152691,-0.0712195110295197
"93",3210,0.707106781186547,-0.00662024254806258,-0.790500117503888,0.0151681426134711,0.795262705748852,-0.0237657579040735
"94",3240,0.707106781186547,0.00662024254806258,-0.790500117503888,-0.0151681426134711,0.795262705748852,0.0237657579040735
"95",3270,0.707106781186547,0.019860727644188,-0.789945737198234,-0.0454866994181522,0.79340389152691,0.0712195110295202
"96",3300,0.707106781186547,0.0331012127403131,-0.788836976586926,-0.0757520709560474,0.789689305569284,0.118440139741219
"97",3330,0.707106781186547,0.0463416978364386,-0.787173835669964,-0.105928800382634,0.784125032848483,0.165272773211197
"98",3360,0.707106781186547,0.0595821829325637,-0.784956314447347,-0.135981430853388,0.776720200823276,0.211563358783261
